iter	Logloss
452	0.000165163229
453	0.000165163229
454	0.000165163229
455	0.000165163229
456	0.000165163229
457	0.000165163229
458	0.000165163229
459	0.000165163229
460	0.000165163229
461	0.000165163229
462	0.000165163229
463	0.000165163229
464	0.000165163229
465	0.000165163229
466	0.000165163229
467	0.000165163229
468	0.000165163229
469	0.000165163229
470	0.000165163229
471	0.000165163229
472	0.000165163229
473	0.000165163229
474	0.000165163229
475	0.000165163229
476	0.000165163229
477	0.000165163229
478	0.000165163229
479	0.000165163229
480	0.000165163229
481	0.000165163229
482	0.000165163229
483	0.000165163229
484	0.000165163229
485	0.000165163229
486	0.000165163229
487	0.000165163229
488	0.000165163229
489	0.000165163229
490	0.000165163229
491	0.000165163229
492	0.000165163229
493	0.000165163229
494	0.000165163229
495	0.000165163229
496	0.000165163229
497	0.000165163229
498	0.000165163229
499	0.000165163229
500	0.000165163229
501	0.000165163229
502	0.000165163229
503	0.000165163229
504	0.000165163229
505	0.000165163229
506	0.000165163229
507	0.000165163229
508	0.000165163229
509	0.000165163229
510	0.000165163229
511	0.000165163229
512	0.000165163229
513	0.000165163229
514	0.000165163229
515	0.000165163229
516	0.000165163229
517	0.000165163229
518	0.000165163229
519	0.000165163229
520	0.000165163229
521	0.000165163229
522	0.000165163229
523	0.000165163229
524	0.000165163229
525	0.000165163229
526	0.000165163229
527	0.000165163229
528	0.000165163229
529	0.000165163229
530	0.000165163229
531	0.000165163229
532	0.000165163229
533	0.000165163229
534	0.000165163229
535	0.000165163229
536	0.000165163229
537	0.000165163229
538	0.000165163229
539	0.000165163229
540	0.000165163229
541	0.000165163229
542	0.000165163229
543	0.000165163229
544	0.000165163229
545	0.000165163229
546	0.000165163229
547	0.000165163229
548	0.000165163229
549	0.000165163229
550	0.000165163229
551	0.000165163229
552	0.000165163229
553	0.000165163229
554	0.000165163229
555	0.000165163229
556	0.000165163229
557	0.000165163229
558	0.000165163229
559	0.000165163229
560	0.000165163229
561	0.000165163229
562	0.000165163229
563	0.000165163229
564	0.000165163229
565	0.000165163229
566	0.000165163229
567	0.000165163229
568	0.000165163229
569	0.000165163229
570	0.000165163229
571	0.000165163229
572	0.000165163229
573	0.000165163229
574	0.000165163229
575	0.000165163229
576	0.000165163229
577	0.000165163229
578	0.000165163229
579	0.000165163229
580	0.000165163229
581	0.000165163229
582	0.000165163229
583	0.000165163229
584	0.000165163229
585	0.000165163229
586	0.000165163229
587	0.000165163229
588	0.000165163229
589	0.000165163229
590	0.000165163229
591	0.000165163229
592	0.000165163229
593	0.000165163229
594	0.000165163229
595	0.000165163229
596	0.000165163229
597	0.000165163229
598	0.000165163229
599	0.000165163229
600	0.000165163229
601	0.000165163229
602	0.000165163229
603	0.000165163229
604	0.000165163229
605	0.000165163229
606	0.000165163229
607	0.000165163229
608	0.000165163229
609	0.000165163229
610	0.000165163229
611	0.000165163229
612	0.000165163229
613	0.000165163229
614	0.000165163229
615	0.000165163229
616	0.000165163229
617	0.000165163229
618	0.000165163229
619	0.000165163229
620	0.000165163229
621	0.000165163229
622	0.000165163229
623	0.000165163229
624	0.000165163229
625	0.000165163229
626	0.000165163229
627	0.000165163229
628	0.000165163229
629	0.000165163229
630	0.000165163229
631	0.000165163229
632	0.000165163229
633	0.000165163229
634	0.000165163229
635	0.000165163229
636	0.000165163229
637	0.000165163229
638	0.000165163229
639	0.000165163229
640	0.000165163229
641	0.000165163229
642	0.000165163229
643	0.000165163229
644	0.000165163229
645	0.000165163229
646	0.000165163229
647	0.000165163229
648	0.000165163229
649	0.000165163229
650	0.000165163229
651	0.000165163229
652	0.000165163229
653	0.000165163229
654	0.000165163229
655	0.000165163229
656	0.000165163229
657	0.000165163229
658	0.000165163229
659	0.000165163229
660	0.000165163229
661	0.000165163229
662	0.000165163229
663	0.000165163229
664	0.000165163229
665	0.000165163229
666	0.000165163229
667	0.000165163229
668	0.000165163229
669	0.000165163229
670	0.000165163229
671	0.000165163229
672	0.000165163229
673	0.000165163229
674	0.000165163229
675	0.000165163229
676	0.000165163229
677	0.000165163229
678	0.000165163229
679	0.000165163229
680	0.000165163229
681	0.000165163229
682	0.000165163229
683	0.000165163229
684	0.000165163229
685	0.000165163229
686	0.000165163229
687	0.000165163229
688	0.000165163229
689	0.000165163229
690	0.000165163229
691	0.000165163229
692	0.000165163229
693	0.000165163229
694	0.000165163229
695	0.000165163229
696	0.000165163229
697	0.000165163229
698	0.000165163229
699	0.000165163229
700	0.000165163229
701	0.000165163229
702	0.000165163229
703	0.000165163229
704	0.000165163229
705	0.000165163229
706	0.000165163229
707	0.000165163229
708	0.000165163229
709	0.000165163229
710	0.000165163229
711	0.000165163229
712	0.000165163229
713	0.000165163229
714	0.000165163229
715	0.000165163229
716	0.000165163229
717	0.000165163229
718	0.000165163229
719	0.000165163229
720	0.000165163229
721	0.000165163229
722	0.000165163229
723	0.000165163229
724	0.000165163229
725	0.000165163229
726	0.000165163229
727	0.000165163229
728	0.000165163229
729	0.000165163229
730	0.000165163229
731	0.000165163229
732	0.000165163229
733	0.000165163229
734	0.000165163229
735	0.000165163229
736	0.000165163229
737	0.000165163229
738	0.000165163229
739	0.000165163229
740	0.000165163229
741	0.000165163229
742	0.000165163229
743	0.000165163229
744	0.000165163229
745	0.000165163229
746	0.000165163229
747	0.000165163229
748	0.000165163229
749	0.000165163229
750	0.000165163229
751	0.000165163229
752	0.000165163229
753	0.000165163229
754	0.000165163229
755	0.000165163229
756	0.000165163229
757	0.000165163229
758	0.000165163229
759	0.000165163229
760	0.000165163229
761	0.000165163229
762	0.000165163229
763	0.000165163229
764	0.000165163229
765	0.000165163229
766	0.000165163229
767	0.000165163229
768	0.000165163229
769	0.000165163229
770	0.000165163229
771	0.000165163229
772	0.000165163229
773	0.000165163229
774	0.000165163229
775	0.000165163229
776	0.000165163229
777	0.000165163229
778	0.000165163229
779	0.000165163229
780	0.000165163229
781	0.000165163229
782	0.000165163229
783	0.000165163229
784	0.000165163229
785	0.000165163229
786	0.000165163229
787	0.000165163229
788	0.000165163229
789	0.000165163229
790	0.000165163229
791	0.000165163229
792	0.000165163229
793	0.000165163229
794	0.000165163229
795	0.000165163229
796	0.000165163229
797	0.000165163229
798	0.000165163229
799	0.000165163229
800	0.000165163229
801	0.000165163229
802	0.000165163229
803	0.000165163229
804	0.000165163229
805	0.000165163229
806	0.000165163229
807	0.000165163229
808	0.000165163229
809	0.000165163229
810	0.000165163229
811	0.000165163229
812	0.000165163229
813	0.000165163229
814	0.000165163229
815	0.000165163229
816	0.000165163229
817	0.000165163229
818	0.000165163229
819	0.000165163229
820	0.000165163229
821	0.000165163229
822	0.000165163229
823	0.000165163229
824	0.000165163229
825	0.000165163229
826	0.000165163229
827	0.000165163229
828	0.000165163229
829	0.000165163229
830	0.000165163229
831	0.000165163229
832	0.000165163229
833	0.000165163229
834	0.000165163229
835	0.000165163229
836	0.000165163229
837	0.000165163229
838	0.000165163229
839	0.000165163229
840	0.000165163229
841	0.000165163229
842	0.000165163229
843	0.000165163229
844	0.000165163229
845	0.000165163229
846	0.000165163229
847	0.000165163229
848	0.000165163229
849	0.000165163229
850	0.000165163229
851	0.000165163229
852	0.000165163229
853	0.000165163229
854	0.000165163229
855	0.000165163229
856	0.000165163229
857	0.000165163229
858	0.000165163229
859	0.000165163229
860	0.000165163229
861	0.000165163229
862	0.000165163229
863	0.000165163229
864	0.000165163229
865	0.000165163229
866	0.000165163229
867	0.000165163229
868	0.000165163229
869	0.000165163229
870	0.000165163229
871	0.000165163229
872	0.000165163229
873	0.000165163229
874	0.000165163229
875	0.000165163229
876	0.000165163229
877	0.000165163229
878	0.000165163229
879	0.000165163229
880	0.000165163229
881	0.000165163229
882	0.000165163229
883	0.000165163229
884	0.000165163229
885	0.000165163229
886	0.000165163229
887	0.000165163229
888	0.000165163229
889	0.000165163229
890	0.000165163229
891	0.000165163229
892	0.000165163229
893	0.000165163229
894	0.000165163229
895	0.000165163229
896	0.000165163229
897	0.000165163229
898	0.000165163229
899	0.000165163229
900	0.000165163229
901	0.000165163229
902	0.000165163229
903	0.000165163229
904	0.000165163229
905	0.000165163229
906	0.000165163229
907	0.000165163229
908	0.000165163229
909	0.000165163229
910	0.000165163229
911	0.000165163229
912	0.000165163229
913	0.000165163229
914	0.000165163229
915	0.000165163229
916	0.000165163229
917	0.000165163229
918	0.000165163229
919	0.000165163229
920	0.000165163229
921	0.000165163229
922	0.000165163229
923	0.000165163229
924	0.000165163229
925	0.000165163229
926	0.000165163229
927	0.000165163229
928	0.000165163229
929	0.000165163229
930	0.000165163229
931	0.000165163229
932	0.000165163229
933	0.000165163229
934	0.000165163229
935	0.000165163229
936	0.000165163229
937	0.000165163229
938	0.000165163229
939	0.000165163229
940	0.000165163229
941	0.000165163229
942	0.000165163229
943	0.000165163229
944	0.000165163229
945	0.000165163229
946	0.000165163229
947	0.000165163229
948	0.000165163229
949	0.000165163229
950	0.000165163229
951	0.000165163229
952	0.000165163229
953	0.000165163229
954	0.000165163229
955	0.000165163229
956	0.000165163229
957	0.000165163229
958	0.000165163229
959	0.000165163229
960	0.000165163229
961	0.000165163229
962	0.000165163229
963	0.000165163229
964	0.000165163229
965	0.000165163229
966	0.000165163229
967	0.000165163229
968	0.000165163229
969	0.000165163229
970	0.000165163229
971	0.000165163229
972	0.000165163229
973	0.000165163229
974	0.000165163229
975	0.000165163229
976	0.000165163229
977	0.000165163229
978	0.000165163229
979	0.000165163229
980	0.000165163229
981	0.000165163229
982	0.000165163229
983	0.000165163229
984	0.000165163229
985	0.000165163229
986	0.000165163229
987	0.000165163229
988	0.000165163229
989	0.000165163229
990	0.000165163229
991	0.000165163229
992	0.000165163229
993	0.000165163229
994	0.000165163229
995	0.000165163229
996	0.000165163229
997	0.000165163229
998	0.000165163229
999	0.000165163229
